"company","title","location","job_url","job_type","site","date_posted"
"ABOUT YOU SE & Co. KG","Lead Backend Engineer - Checkout (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=dbba45acec694f9f","fulltime","indeed","2026-05-04"
"Epikur Software GmbH & Co. KG","Technical Support Engineer (m/w/d) – eHealth / Telematikinfrastruktur (2nd Level)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=4c4479f0947fab73","fulltime","indeed","2026-05-04"
"Unity Technologies","Manager, Software Engineering - Web-based authoring","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c67781ab3446832a","","indeed","2026-05-04"
"Urban Sports Club","Senior Security Infrastructure Engineer (all genders)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=6121a50da2075cce","","indeed","2026-05-04"
"Scalable","(Senior) Rust Software Engineer - Banking Platform (m/f/x)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=e4c1087bfacf907f","fulltime","indeed","2026-05-04"
"Bundesagentur für Arbeit","Senior Professional System-Engineer (w/m/d) - Schwerpunkt Full-Stack","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=3dcca77cc62edc87","","indeed","2026-05-03"
"Bundesagentur für Arbeit","Specialist System-Engineer (w/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=19d00a4716aa4eac","","indeed","2026-05-03"
"Bundesagentur für Arbeit","Senior Professional System-Engineer – Security, Risikomanagement (w/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=c6d23e7af75e39dc","","indeed","2026-05-03"
"Max-Delbrück-Centrum für Molekulare Medizin in der Helmholtz-Gemeinschaft","Head of Scientific Computing (m/f/d)","Berlin-Buch, BE, DE","https://de.indeed.com/viewjob?jk=a284fea089d5fd35","fulltime","indeed","2026-05-03"
"Mercor","AI Software Engineer | Upto $500","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4408345783","","linkedin","2026-05-03"
"Mercor","Principal Software Engineer | Upto $150/hr","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4408353631","","linkedin","2026-05-03"
"Mercor","Platform Engineer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4408355586","","linkedin","2026-05-03"
"TextCortex AI","Senior Frontend Engineer at TextCortex AI","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4407706254","","linkedin","2026-05-03"
"Senacor","Azure/ Cloud Engineer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=18a3f3f3a70e2f29","","indeed","2026-05-02"
"BETA Systems Software AG","Customer Experience Engineer (m/w/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=84355f51f307b404","fulltime","indeed","2026-05-02"
"Mirantus Health","Senior Frontend Developer","Berlin, Berlin, Germany","https://www.linkedin.com/jobs/view/4407268628","","linkedin","2026-05-02"
"SAP","Developer - Intelligent Search (f/m/d)","Berlin, BE, DE","https://de.indeed.com/viewjob?jk=cf9a60d53502d282","parttime, fulltime","indeed","2026-05-02"
